id,placeID,hours,days
516,132532,12:00-17:00;,Mon;Tue;Wed;Thu;Fri;
517,132532,12:00-17:00;,Mon;Tue;Wed;Thu;Fri;
518,132532,12:00-17:00;,Sat;
519,132535,12:00-17:00;16:00-22:00;,Mon;Tue;Wed;Thu;Fri;
520,132535,12:00-17:00;16:00-22:00;,Mon;Tue;Wed;Thu;Fri;
521,132535,12:00-17:00;16:00-22:00;,Sat;
522,132535,12:00-17:00;16:00-22:00;,Sat;
523,132536,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
524,132536,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
525,132544,17:00-22:00;,Sat;
526,132544,17:00-22:00;,Sun;
527,132544,17:00-22:00;,Sun;
528,132544,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
529,132544,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
530,132544,17:00-22:00;,Sat;
531,132545,07:00-22:00;,Sat;
532,132545,07:00-22:00;,Sun;
533,132545,07:00-22:00;,Sun;
534,132545,07:00-22:00;,Mon;Tue;Wed;Thu;Fri;
535,132545,07:00-22:00;,Sat;
536,132545,07:00-22:00;,Mon;Tue;Wed;Thu;Fri;
537,132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Mon;Tue;Wed;Thu;Fri;
538,132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Sun;
539,132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Mon;Tue;Wed;Thu;Fri;
540,132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Sat;
541,132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Sat;
542,132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Sun;
543,132560,08:00-12:00;,Mon;Tue;Wed;Thu;Fri;
544,132560,00:00-00:00;,Sat;
545,132560,00:00-00:00;,Sun;
546,132561,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
547,132561,00:00-23:30;,Sat;
548,132561,00:00-23:30;,Sun;
549,132562,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
550,132562,00:00-23:30;,Sat;
551,132562,00:00-23:30;,Sun;
552,132563,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
553,132563,00:00-23:30;,Sat;
554,132563,00:00-23:30;,Sun;
555,132564,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
556,132564,00:00-23:30;,Sat;
557,132564,00:00-23:30;,Sun;
558,132565,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
559,132565,00:00-23:30;,Sat;
560,132565,00:00-23:30;,Sun;
561,132566,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
562,132566,00:00-23:30;,Sat;
563,132566,00:00-23:30;,Sun;
564,132567,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
565,132567,00:00-23:30;,Sat;
566,132567,00:00-23:30;,Sun;
567,132568,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
568,132568,00:00-23:30;,Sat;
569,132568,00:00-23:30;,Sun;
570,132569,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
571,132569,00:00-23:30;,Sat;
572,132569,00:00-23:30;,Sun;
573,132570,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
574,132570,00:00-23:30;,Sat;
575,132570,00:00-23:30;,Sun;
576,132571,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
577,132571,00:00-23:30;,Sat;
578,132571,00:00-23:30;,Sun;
579,132572,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
580,132572,00:00-23:30;,Sat;
581,132572,00:00-23:30;,Sun;
582,132573,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;
583,132573,07:00-23:30;,Sat;
584,132573,07:00-23:30;,Sun;
585,132574,10:00-18:00;,Mon;Tue;Wed;Thu;Fri;
586,132574,11:00-16:00;,Sat;
587,132574,11:00-16:00;,Sun;
588,132575,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
589,132575,00:00-23:30;,Sat;
590,132575,00:00-23:30;,Sun;
591,132576,10:00-22:00;,Mon;Tue;Wed;Thu;Fri;
592,132576,11:00-22:00;,Sat;
593,132576,11:00-22:00;,Sun;
594,132577,10:00-22:00;,Mon;Tue;Wed;Thu;Fri;
595,132577,11:00-22:00;,Sat;
596,132577,11:00-22:00;,Sun;
597,132578,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
598,132578,18:00-23:30;,Sat;
599,132578,18:00-23:30;,Sun;
600,132579,13:00-18:00;,Mon;Tue;Wed;Thu;Fri;
601,132579,13:00-18:00;,Sat;
602,132579,13:00-18:00;,Sun;
603,132580,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
604,132580,00:00-23:30;,Sat;
605,132580,00:00-23:30;,Sun;
606,132581,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
607,132581,00:00-23:30;,Sat;
608,132581,00:00-23:30;,Sun;
609,132582,08:00-21:00;,Mon;Tue;Wed;Thu;Fri;
610,132582,10:00-18:00;,Sat;
611,132582,10:00-18:00;,Sun;
612,132584,08:30-20:00;,Mon;Tue;Wed;Thu;Fri;
613,132584,09:00-22:00;,Sat;
614,132584,09:00-20:30;,Sun;
615,132585,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
616,132585,09:00-23:30;,Sat;
617,132585,09:30-23:30;,Sun;
618,132586,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
619,132586,09:00-23:30;,Sat;
620,132586,09:00-23:30;,Sun;
621,132587,07:30-23:30;,Mon;Tue;Wed;Thu;Fri;
622,132587,08:30-23:30;,Sat;
623,132587,07:30-23:30;,Sun;
624,132588,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
625,132588,09:00-23:30;,Sat;
626,132588,09:00-23:30;,Sun;
627,132589,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
628,132589,09:00-23:30;,Sat;
629,132589,09:00-23:30;,Sun;
630,132591,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
631,132591,09:00-23:30;,Sat;
632,132591,09:00-23:30;,Sun;
633,132592,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
634,132592,00:00-23:30;,Sat;
635,132592,00:00-23:30;,Sun;
636,132594,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
637,132594,09:00-23:30;,Sat;
638,132594,09:00-23:30;,Sun;
639,132595,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
640,132595,09:30-23:30;,Sat;
641,132595,09:30-23:30;,Sun;
642,132597,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
643,132597,00:00-23:30;,Sat;
644,132597,00:00-23:30;,Sun;
645,132598,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
646,132598,00:00-23:30;,Sat;
647,132598,00:00-23:30;,Sun;
648,132607,20:00-03:00;,Mon;Tue;Wed;Thu;Fri;
649,132607,20:00-02:00;,Sat;
650,132607,20:00-20:00;,Sun;
651,132608,19:00-02:00;,Mon;Tue;Wed;Thu;Fri;
652,132608,19:00-02:00;,Sat;
653,132608,19:00-02:00;,Sun;
654,132609,12:00-18:00;,Mon;Tue;Wed;Thu;Fri;
655,132609,10:00-18:00;,Sat;
656,132609,00:00-23:30;,Sun;
657,132610,08:00-16:00;,Mon;Tue;Wed;Thu;Fri;
658,132610,09:00-16:00;,Sat;
659,132610,00:00-23:30;,Sun;
660,132611,08:00-16:00;,Mon;Tue;Wed;Thu;Fri;
661,132611,09:00-16:00;,Sat;
662,132611,00:00-23:30;,Sun;
663,132612,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
664,132612,09:00-20:00;,Sat;
665,132612,10:00-20:00;,Sun;
666,132613,08:00-16:00;,Mon;Tue;Wed;Thu;Fri;
667,132613,07:00-16:00;,Sat;
668,132613,07:00-16:00;,Sun;
669,132614,03:00-23:30;,Mon;Tue;Wed;Thu;Fri;
670,132614,00:00-23:30;,Sat;
671,132614,00:00-23:30;,Sun;
672,132615,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
673,132615,00:00-23:30;,Sat;
674,132615,00:00-23:30;,Sun;
675,132616,06:00-23:30;,Mon;Tue;Wed;Thu;Fri;
676,132616,00:00-23:30;,Sat;
677,132616,00:00-23:30;,Sun;
678,132617,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
679,132617,00:00-23:30;,Sat;
680,132617,00:00-23:30;,Sun;
681,132618,04:30-23:30;,Mon;Tue;Wed;Thu;Fri;
682,132618,00:00-23:30;,Sat;
683,132618,00:00-23:30;,Sun;
684,132619,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
685,132619,00:00-23:30;,Sat;
686,132619,00:00-23:30;,Sun;
687,132620,06:30-23:30;,Mon;Tue;Wed;Thu;Fri;
688,132620,00:00-23:30;,Sat;
689,132620,00:00-23:30;,Sun;
690,132621,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
691,132621,00:00-23:30;,Sat;
692,132621,00:00-23:30;,Sun;
693,132622,04:30-23:30;,Mon;Tue;Wed;Thu;Fri;
694,132622,00:00-23:30;,Sat;
695,132622,00:00-23:30;,Sun;
696,132623,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
697,132623,00:00-23:30;,Sat;
698,132623,00:00-23:30;,Sun;
699,132624,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
700,132624,00:00-23:30;,Sat;
701,132624,00:00-23:30;,Sun;
702,132625,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
703,132625,00:00-23:30;,Sat;
704,132625,00:00-23:30;,Sun;
705,132626,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
706,132626,00:00-23:30;,Sat;
707,132626,00:00-23:30;,Sun;
708,132628,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
709,132628,00:00-23:30;,Sat;
710,132628,00:00-23:30;,Sun;
711,132629,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
712,132629,00:00-23:30;,Sat;
713,132629,00:00-23:30;,Sun;
714,132630,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
715,132630,00:00-23:30;,Sat;
716,132630,00:00-23:30;,Sun;
717,132631,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
718,132631,00:00-23:30;,Sat;
719,132631,00:00-23:30;,Sun;
720,132632,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
721,132632,00:00-23:30;,Sat;
722,132632,00:00-23:30;,Sun;
723,132633,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
724,132633,00:00-23:30;,Sat;
725,132633,00:00-23:30;,Sun;
726,132634,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
727,132634,00:00-23:30;,Sat;
728,132634,00:00-23:30;,Sun;
729,132635,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
730,132635,00:00-23:30;,Sat;
731,132635,00:00-23:30;,Sun;
732,132636,00:00-23:30;,Sat;
733,132636,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
734,132636,00:00-23:30;,Sun;
735,132637,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
736,132637,00:00-23:30;,Sat;
737,132637,00:00-23:30;,Sun;
738,132638,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
739,132638,00:00-23:30;,Sat;
740,132638,00:00-23:30;,Sun;
741,132639,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
742,132639,00:00-23:30;,Sat;
743,132639,00:00-23:30;,Sun;
744,132640,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
745,132640,00:00-23:30;,Sat;
746,132640,00:00-23:30;,Sun;
747,132641,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
748,132641,00:00-23:30;,Sat;
749,132641,00:00-23:30;,Sun;
750,132642,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
751,132642,00:00-23:30;,Sat;
752,132642,00:00-23:30;,Sun;
753,132643,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
754,132643,00:00-23:30;,Sat;
755,132643,00:00-23:30;,Sun;
756,132644,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
757,132644,00:00-23:30;,Sat;
758,132644,00:00-23:30;,Sun;
759,132645,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
760,132645,00:00-23:30;,Sat;
761,132645,00:00-23:30;,Sun;
762,132646,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
763,132646,00:00-23:30;,Sat;
764,132646,00:00-23:30;,Sun;
765,132647,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
766,132647,00:00-23:30;,Sat;
767,132647,00:00-23:30;,Sun;
768,132648,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
769,132648,00:00-23:30;,Sat;
770,132648,00:00-23:30;,Sun;
771,132649,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
772,132649,00:00-23:30;,Sat;
773,132649,00:00-23:30;,Sun;
774,132650,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
775,132650,00:00-23:30;,Sat;
776,132650,00:00-23:30;,Sun;
777,132651,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
778,132651,00:00-23:30;,Sat;
779,132651,00:00-23:30;,Sun;
780,132652,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
781,132652,00:00-23:30;,Sat;
782,132652,00:00-23:30;,Sun;
783,132653,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
784,132653,00:00-23:30;,Sat;
785,132653,00:00-23:30;,Sun;
786,132654,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
787,132654,00:00-23:30;,Sat;
788,132654,00:00-23:30;,Sun;
789,132655,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
790,132655,00:00-23:30;,Sat;
791,132655,00:00-23:30;,Sun;
792,132656,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
793,132656,00:00-23:30;,Sat;
794,132656,00:00-23:30;,Sun;
795,132657,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
796,132657,00:00-23:30;,Sat;
797,132657,00:00-23:30;,Sun;
798,132658,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
799,132658,00:00-23:30;,Sat;
800,132658,00:00-23:30;,Sun;
801,132659,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
802,132659,00:00-23:30;,Sat;
803,132659,00:00-23:30;,Sun;
804,132660,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
805,132660,00:00-23:30;,Sat;
806,132660,00:00-23:30;,Sun;
807,132661,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
808,132661,00:00-23:30;,Sat;
809,132661,00:00-23:30;,Sun;
810,132662,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
811,132662,00:00-23:30;,Sat;
812,132662,00:00-23:30;,Sun;
813,132663,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
814,132663,00:00-23:30;,Sat;
815,132663,00:00-23:30;,Sun;
816,132664,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
817,132664,00:00-23:30;,Sat;
818,132664,00:00-23:30;,Sun;
819,132665,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
820,132665,00:00-23:30;,Sat;
821,132665,00:00-23:30;,Sun;
822,132666,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
823,132666,00:00-23:30;,Sat;
824,132666,00:00-23:30;,Sun;
825,132667,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
826,132667,00:00-23:30;,Sat;
827,132667,00:00-23:30;,Sun;
828,132668,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
829,132668,00:00-23:30;,Sat;
830,132668,00:00-23:30;,Sun;
831,132669,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
832,132669,00:00-23:30;,Sat;
833,132669,00:00-23:30;,Sun;
834,132670,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
835,132670,00:00-23:30;,Sat;
836,132670,00:00-23:30;,Sun;
837,132671,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
838,132671,00:00-23:30;,Sat;
839,132671,00:00-23:30;,Sun;
840,132672,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
841,132672,00:00-23:30;,Sat;
842,132672,00:00-23:30;,Sun;
843,132673,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
844,132673,00:00-23:30;,Sat;
845,132673,00:00-23:30;,Sun;
846,132674,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
847,132674,00:00-23:30;,Sat;
848,132674,00:00-23:30;,Sun;
849,132675,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
850,132675,00:00-23:30;,Sat;
851,132675,00:00-23:30;,Sun;
852,132676,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
853,132676,00:00-23:30;,Sat;
854,132676,00:00-23:30;,Sun;
855,132677,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
856,132677,00:00-23:30;,Sat;
857,132677,00:00-23:30;,Sun;
858,132678,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
859,132678,00:00-23:30;,Sat;
860,132678,00:00-23:30;,Sun;
861,132679,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
862,132679,00:00-23:30;,Sat;
863,132679,00:00-23:30;,Sun;
864,132680,10:00-17:00;,Mon;Tue;Wed;Thu;Fri;
865,132680,00:00-23:30;,Sat;
866,132680,00:00-23:30;,Sun;
867,132681,09:30-17:00;,Mon;Tue;Wed;Thu;Fri;
868,132681,00:00-23:30;,Sat;
869,132681,00:00-23:30;,Sun;
870,132682,10:00-23:00;,Mon;Tue;Wed;Thu;Fri;
871,132682,00:00-23:30;,Sat;
872,132682,00:00-23:30;,Sun;
873,132683,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
874,132683,00:00-23:30;,Sat;
875,132683,00:00-23:30;,Sun;
876,132684,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
877,132684,00:00-23:30;,Sat;
878,132684,00:00-23:30;,Sun;
879,132685,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
880,132685,00:00-23:30;,Sat;
881,132685,00:00-23:30;,Sun;
882,132686,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
883,132686,00:00-23:30;,Sat;
884,132686,00:00-23:30;,Sun;
885,132687,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
886,132687,00:00-23:30;,Sat;
887,132687,00:00-23:30;,Sun;
888,132688,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
889,132688,00:00-23:30;,Sat;
890,132688,00:00-23:30;,Sun;
891,132689,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
892,132689,00:00-23:30;,Sat;
893,132689,00:00-23:30;,Sun;
894,132690,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
895,132690,00:00-23:30;,Sat;
896,132690,00:00-23:30;,Sun;
897,132691,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
898,132691,00:00-23:30;,Sat;
899,132691,00:00-23:30;,Sun;
900,132692,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
901,132692,00:00-23:30;,Sat;
902,132692,00:00-23:30;,Sun;
903,132693,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
904,132693,00:00-23:30;,Sat;
905,132693,00:00-23:30;,Sun;
906,132694,18:00-02:00;,Mon;Tue;Wed;Thu;Fri;
907,132694,18:00-02:00;,Sat;
908,132694,18:00-01:00;,Sun;
909,132695,19:00-02:00;,Mon;Tue;Wed;Thu;Fri;
910,132695,19:00-02:00;,Sat;
911,132695,19:00-02:00;,Sun;
912,132696,20:00-00:30;,Mon;Tue;Wed;Thu;Fri;
913,132696,19:00-01:00;,Sat;
914,132696,19:00-00:30;,Sun;
915,132697,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;
916,132697,09:00-21:00;,Sat;
917,132697,10:00-20:00;,Sun;
918,132698,09:00-18:00;,Mon;Tue;Wed;Thu;Fri;
919,132698,09:00-18:00;,Sat;
920,132698,00:00-00:00;,Sun;
921,132699,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
922,132699,09:00-20:00;,Sat;
923,132699,09:00-18:00;,Sun;
924,132700,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
925,132700,09:00-20:00;,Sat;
926,132700,09:00-18:00;,Sun;
927,132701,09:00-23:00;,Mon;Tue;Wed;Thu;Fri;
928,132701,09:00-23:00;,Sat;
929,132701,00:00-00:00;,Sun;
930,132702,12:00-23:00;,Mon;Tue;Wed;Thu;Fri;
931,132702,12:00-23:00;,Sat;
932,132702,12:00-23:00;,Sun;
933,132703,09:00-17:30;,Mon;Tue;Wed;Thu;Fri;
934,132703,09:00-17:30;,Sat;
935,132703,00:00-00:00;,Sun;
936,132704,09:00-18:00;,Mon;Tue;Wed;Thu;Fri;
937,132704,09:00-18:00;,Sat;
938,132704,09:00-18:00;,Sun;
939,132705,09:00-17:00;,Mon;Tue;Wed;Thu;Fri;
940,132705,09:00-17:00;,Sat;
941,132705,00:00-00:00;,Sun;
942,132706,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
943,132706,09:00-20:00;,Sat;
944,132706,09:00-20:00;,Sun;
945,132707,09:00-17:00;,Mon;Tue;Wed;Thu;Fri;
946,132707,09:00-17:00;,Sat;
947,132707,00:00-00:00;,Sun;
948,132708,09:00-17:00;,Mon;Tue;Wed;Thu;Fri;
949,132708,09:00-17:00;,Sat;
950,132708,00:00-00:00;,Sun;
951,132709,09:00-17:00;,Mon;Tue;Wed;Thu;Fri;
952,132709,09:00-17:00;,Sat;
953,132709,00:00-00:00;,Sun;
954,132710,20:00-03:00;,Mon;Tue;Wed;Thu;Fri;
955,132710,20:00-03:00;,Sat;
956,132710,00:00-00:00;,Sun;
957,132711,20:30-20:30;,Mon;Tue;Wed;Thu;Fri;
958,132711,01:00-01:00;,Sat;
959,132711,00:00-00:00;,Sun;
960,132712,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;
961,132712,09:00-21:00;,Sat;
962,132712,00:00-00:00;,Sun;
963,132713,06:00-00:00;,Mon;Tue;Wed;Thu;Fri;
964,132713,06:00-23:30;,Sat;
965,132713,07:00-23:30;,Sun;
966,132714,19:00-23:30;,Mon;Tue;Wed;Thu;Fri;
967,132714,19:00-23:30;,Sat;
968,132714,19:00-23:30;,Sun;
969,132715,09:00-16:00;,Mon;Tue;Wed;Thu;Fri;
970,132715,09:00-16:00;,Sat;
971,132715,09:00-16:00;,Sun;
972,132716,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
973,132716,09:00-20:30;,Sat;
974,132716,09:00-22:00;,Sun;
975,132717,09:30-21:30;,Mon;Tue;Wed;Thu;Fri;
976,132717,09:30-21:30;,Sat;
977,132717,09:30-21:30;,Sun;
978,132718,19:00-23:30;,Mon;Tue;Wed;Thu;Fri;
979,132718,19:00-23:30;,Sat;
980,132718,19:00-23:30;,Sun;
981,132719,20:00-01:00;,Sat;
982,132719,20:00-01:00;,Mon;Tue;Wed;Thu;Fri;
983,132719,18:30-01:00;,Sun;
984,132720,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
985,132720,09:30-23:30;,Sat;
986,132720,09:30-23:30;,Sun;
987,132721,09:30-20:00;,Mon;Tue;Wed;Thu;Fri;
988,132721,09:30-21:00;,Sat;
989,132721,09:30-20:30;,Sun;
990,132722,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
991,132722,18:00-23:30;,Sat;
992,132722,18:00-23:30;,Sun;
993,132723,06:30-15:00;,Mon;Tue;Wed;Thu;Fri;
994,132723,00:00-23:30;,Sat;
995,132723,00:00-23:30;,Sun;
996,132724,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
997,132724,00:00-23:30;,Sat;
998,132724,00:00-23:30;,Sun;
999,132725,08:00-13:00;,Mon;Tue;Wed;Thu;Fri;
1000,132725,09:00-13:00;,Sat;
1001,132725,00:00-23:30;,Sun;
1002,132726,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1003,132726,00:00-23:30;,Sat;
1004,132726,00:00-23:30;,Sun;
1005,132727,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1006,132727,00:00-23:30;,Sat;
1007,132727,00:00-23:30;,Sun;
1008,132728,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1009,132728,00:00-23:30;,Sat;
1010,132728,00:00-23:30;,Sun;
1011,132729,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1012,132729,00:00-23:30;,Sat;
1013,132729,00:00-23:30;,Sun;
1014,132730,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1015,132730,00:00-23:30;,Sat;
1016,132730,00:00-23:30;,Sun;
1017,132731,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1018,132731,00:00-23:30;,Sat;
1019,132731,00:00-23:30;,Sun;
1020,132732,19:00-01:00;,Mon;Tue;Wed;Thu;Fri;
1021,132732,19:00-01:00;,Sat;
1022,132732,19:00-01:00;,Sun;
1023,132733,10:30-22:30;,Mon;Tue;Wed;Thu;Fri;
1024,132733,10:30-22:30;,Sat;
1025,132733,09:00-21:00;,Sun;
1026,132734,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1027,132734,09:00-22:00;,Sat;
1028,132734,10:00-22:00;,Sun;
1029,132735,09:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1030,132735,09:00-22:30;,Sat;
1031,132735,09:00-22:30;,Sun;
1032,132736,10:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1033,132736,10:00-21:00;,Sat;
1034,132736,10:00-21:00;,Sun;
1035,132737,10:00-16:00;,Mon;Tue;Wed;Thu;Fri;
1036,132737,10:00-16:00;,Sat;
1037,132737,10:00-10:00;,Sun;
1038,132738,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1039,132738,18:00-23:30;,Sat;
1040,132738,18:00-23:30;,Sun;
1041,132739,08:00-17:00;,Mon;Tue;Wed;Thu;Fri;
1042,132739,08:00-17:00;,Sat;
1043,132739,08:00-15:00;,Sun;
1044,132740,08:30-12:00;,Mon;Tue;Wed;Thu;Fri;
1045,132740,08:30-12:00;,Sat;
1046,132740,08:30-12:00;,Sun;
1047,132741,19:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1048,132741,19:00-23:30;,Sat;
1049,132741,19:00-23:30;,Sun;
1050,132742,08:00-15:00;,Mon;Tue;Wed;Thu;Fri;
1051,132742,09:00-15:00;,Sat;
1052,132742,09:00-15:00;,Sun;
1053,132743,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1054,132743,00:00-23:30;,Sat;
1055,132743,00:00-23:30;,Sun;
1056,132744,19:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1057,132744,19:00-23:30;,Sat;
1058,132744,19:00-23:30;,Sun;
1059,132745,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1060,132745,18:00-23:30;,Sat;
1061,132745,18:00-23:30;,Sun;
1062,132746,11:30-22:30;,Mon;Tue;Wed;Thu;Fri;
1063,132746,11:30-22:00;,Sat;
1064,132746,11:30-21:00;,Sun;
1065,132747,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1066,132747,00:00-23:30;,Sat;
1067,132747,00:00-23:30;,Sun;
1068,132748,19:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1069,132748,19:30-23:30;,Sat;
1070,132748,00:00-00:00;,Sun;
1071,132749,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1072,132749,12:00-21:00;,Sat;
1073,132749,12:00-20:00;,Sun;
1074,132750,13:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1075,132750,13:00-21:00;,Sat;
1076,132750,13:00-20:00;,Sun;
1077,132751,11:00-23:00;,Mon;Tue;Wed;Thu;Fri;
